# Freiraum-Messung des XBandAbsorbers mit 30 und 300 Ohm Widerstaenden
# f [GHz], Re(S11), Im(S11), Re(S21), Im(S21)
9.99287, -0.03293, -0.10509, -0.00136, 0.00419
9.9955, -0.03302, -0.10587, -0.00133, 0.00417
9.99812, -0.03308, -0.10651, -0.00131, 0.00416
10.00075, -0.03307, -0.10705, -0.00132, 0.00417
10.00338, -0.03323, -0.10762, -0.00132, 0.00418
10.006, -0.03359, -0.1084, -0.00127, 0.00418
10.00863, -0.03355, -0.10902, -0.00125, 0.00416
10.01125, -0.0337, -0.10955, -0.00129, 0.00416
10.01388, -0.03376, -0.10983, -0.00131, 0.00421
10.0165, -0.03363, -0.11073, -0.00129, 0.00423
10.01913, -0.03371, -0.11129, -0.00122, 0.00429
10.02175, -0.03374, -0.11183, -0.00116, 0.00432
10.02437, -0.03372, -0.11269, -0.00115, 0.00434
10.027, -0.03392, -0.11334, -0.00104, 0.00434
10.02962, -0.03413, -0.11403, -9.9414E-4, 0.00437
10.03225, -0.03431, -0.11453, -8.44941E-4, 0.00437
10.03488, -0.03439, -0.11518, -7.13187E-4, 0.00427
10.0375, -0.03477, -0.11582, -6.29581E-4, 0.00415
10.04013, -0.03504, -0.11637, -6.31231E-4, 0.00401
10.04275, -0.03524, -0.11694, -6.10801E-4, 0.00387
10.04538, -0.03578, -0.11726, -6.38848E-4, 0.00378
10.048, -0.03601, -0.11767, -7.18928E-4, 0.00371
10.05063, -0.03617, -0.11809, -7.49732E-4, 0.0037
10.05325, -0.03639, -0.11854, -7.03686E-4, 0.00369
10.05588, -0.03668, -0.11904, -7.3272E-4, 0.00357
10.0585, -0.03696, -0.11925, -8.33943E-4, 0.00354
10.06113, -0.0371, -0.1194, -8.38504E-4, 0.00356
10.06375, -0.03714, -0.11971, -8.08417E-4, 0.00356
10.06638, -0.03709, -0.12002, -8.37384E-4, 0.00351
10.069, -0.03711, -0.12048, -8.43628E-4, 0.00353
10.07162, -0.03711, -0.12099, -7.72209E-4, 0.00355
10.07425, -0.03712, -0.12153, -7.10155E-4, 0.00354
10.07687, -0.03712, -0.12224, -6.13165E-4, 0.00334
10.0795, -0.03749, -0.12295, -6.02613E-4, 0.00321
10.08213, -0.03782, -0.1235, -6.37527E-4, 0.00304
10.08475, -0.0382, -0.12397, -7.12125E-4, 0.00291
10.08738, -0.03865, -0.12442, -8.93487E-4, 0.00277
10.09, -0.03898, -0.12452, -0.00107, 0.00278
10.09263, -0.03928, -0.12463, -0.00115, 0.00284
10.09525, -0.03921, -0.12499, -0.00117, 0.00286
10.09788, -0.03934, -0.12523, -0.00118, 0.0029
10.1005, -0.03932, -0.12566, -0.00119, 0.00287
10.10313, -0.03913, -0.12596, -0.00119, 0.00286
10.10575, -0.03891, -0.12638, -0.00121, 0.00277
10.10838, -0.03879, -0.12712, -0.00124, 0.0027
10.111, -0.03894, -0.12781, -0.00132, 0.00265
10.11363, -0.03896, -0.12851, -0.00139, 0.00257
10.11625, -0.03907, -0.12932, -0.00148, 0.00251
10.11887, -0.03913, -0.12992, -0.0016, 0.00252
10.1215, -0.03922, -0.13063, -0.00169, 0.00252
10.12412, -0.03938, -0.13111, -0.00179, 0.00256
10.12675, -0.0395, -0.13185, -0.00182, 0.00261
10.12938, -0.03967, -0.13261, -0.00187, 0.00261
10.132, -0.03993, -0.1331, -0.00194, 0.00257
10.13463, -0.04006, -0.13355, -0.00203, 0.00259
10.13725, -0.0402, -0.13393, -0.00209, 0.00265
10.13988, -0.04049, -0.13444, -0.00215, 0.00264
10.1425, -0.04073, -0.13491, -0.00227, 0.0027
10.14513, -0.04076, -0.13521, -0.0023, 0.0028
10.14775, -0.04071, -0.13567, -0.00234, 0.00288
10.15038, -0.0407, -0.13619, -0.00235, 0.00297
10.153, -0.04099, -0.13691, -0.00231, 0.00304
10.15563, -0.04098, -0.13761, -0.00224, 0.00301
10.15825, -0.04102, -0.138, -0.00227, 0.00297
10.16088, -0.0412, -0.13855, -0.00233, 0.00299
10.1635, -0.04139, -0.13926, -0.00231, 0.00297
10.16612, -0.0417, -0.13979, -0.00243, 0.00289
10.16875, -0.04203, -0.1398, -0.00258, 0.00299
10.17137, -0.042, -0.14022, -0.00264, 0.00311
10.174, -0.04204, -0.14074, -0.00272, 0.00318
10.17663, -0.04191, -0.14119, -0.00272, 0.00335
10.17925, -0.04196, -0.14195, -0.0027, 0.0035
10.18188, -0.04192, -0.14267, -0.00265, 0.00359
10.1845, -0.04211, -0.14338, -0.00261, 0.00372
10.18713, -0.04252, -0.1442, -0.00252, 0.00384
10.18975, -0.04285, -0.14493, -0.0024, 0.0039
10.19238, -0.04341, -0.14543, -0.00228, 0.00388
10.195, -0.04385, -0.14591, -0.0022, 0.0039
10.19763, -0.04423, -0.14625, -0.00213, 0.00391
10.20025, -0.0443, -0.14665, -0.00206, 0.00391
10.20288, -0.0444, -0.14697, -0.00202, 0.00393
10.2055, -0.04457, -0.14744, -0.00188, 0.00397
10.20813, -0.04477, -0.14809, -0.00181, 0.0039
10.21075, -0.04521, -0.14851, -0.00178, 0.00387
10.21337, -0.04538, -0.14892, -0.00172, 0.00385
10.216, -0.04561, -0.14938, -0.0016, 0.00388
10.21862, -0.04577, -0.15011, -0.00154, 0.0038
10.22125, -0.04621, -0.15046, -0.00145, 0.00374
10.22388, -0.04631, -0.15097, -0.00144, 0.00366
10.2265, -0.04633, -0.15152, -0.00136, 0.00368
10.22913, -0.04651, -0.15218, -0.00124, 0.00361
10.23175, -0.04666, -0.15283, -0.00117, 0.00348
10.23438, -0.04712, -0.15331, -0.00113, 0.00339
10.237, -0.0474, -0.15384, -0.00111, 0.00326
10.23963, -0.04758, -0.1543, -0.0011, 0.0032
10.24225, -0.04772, -0.1548, -0.00113, 0.00308
10.24488, -0.04815, -0.15526, -0.00118, 0.00299
10.2475, -0.04823, -0.15578, -0.00122, 0.0029
10.25013, -0.04836, -0.1561, -0.00127, 0.00288
10.25275, -0.0483, -0.15631, -0.00127, 0.00287
10.25538, -0.04844, -0.1568, -0.00124, 0.00285
10.258, -0.04857, -0.15724, -0.0012, 0.00279
10.26062, -0.04871, -0.15792, -0.0012, 0.00266
10.26325, -0.04898, -0.1583, -0.00122, 0.00253
10.26587, -0.04902, -0.15878, -0.0013, 0.00246
10.2685, -0.04925, -0.15903, -0.00138, 0.00245
10.27113, -0.04936, -0.15937, -0.0014, 0.00237
10.27375, -0.04944, -0.15972, -0.00144, 0.00228
10.27638, -0.04969, -0.16012, -0.00151, 0.0023
10.279, -0.04972, -0.16069, -0.00155, 0.00227
10.28163, -0.04979, -0.16118, -0.00158, 0.00222
10.28425, -0.05009, -0.16165, -0.00164, 0.0022
10.28688, -0.05032, -0.16211, -0.00169, 0.00216
10.2895, -0.05038, -0.16253, -0.00177, 0.00215
10.29213, -0.05053, -0.16315, -0.00183, 0.00216
10.29475, -0.05068, -0.16348, -0.00187, 0.00219
10.29738, -0.05089, -0.16411, -0.00183, 0.0022
10.3, -0.05102, -0.16457, -0.00182, 0.00218
10.30263, -0.05145, -0.16486, -0.00183, 0.0021
10.30525, -0.05139, -0.16533, -0.0019, 0.00209
10.30787, -0.05159, -0.16585, -0.00192, 0.00211
10.3105, -0.05177, -0.16644, -0.00188, 0.00206
10.31312, -0.05192, -0.167, -0.00188, 0.00195
10.31575, -0.05224, -0.16748, -0.00197, 0.00188
10.31838, -0.05261, -0.1678, -0.00206, 0.00186
10.321, -0.05275, -0.16838, -0.00212, 0.00184
10.32363, -0.05284, -0.16887, -0.00221, 0.00183
10.32625, -0.05291, -0.1696, -0.00232, 0.00182
10.32888, -0.05294, -0.17028, -0.00241, 0.00192
10.3315, -0.05334, -0.17102, -0.00242, 0.00203
10.33413, -0.05336, -0.17189, -0.00236, 0.00205
10.33675, -0.05367, -0.17262, -0.00233, 0.00202
10.33938, -0.05398, -0.17312, -0.00229, 0.00203
10.342, -0.05433, -0.17385, -0.0023, 0.00195
10.34463, -0.05497, -0.17413, -0.00235, 0.00188
10.34725, -0.05502, -0.17462, -0.0025, 0.00189
10.34988, -0.0552, -0.17505, -0.00253, 0.00198
10.3525, -0.05532, -0.17562, -0.00252, 0.002
10.35512, -0.05551, -0.17629, -0.00254, 0.00203
10.35775, -0.05588, -0.17706, -0.00253, 0.00211
10.36037, -0.05631, -0.17778, -0.00248, 0.0021
10.363, -0.05687, -0.17845, -0.00246, 0.00208
10.36563, -0.05716, -0.17878, -0.00247, 0.00208
10.36825, -0.05756, -0.17913, -0.00245, 0.00205
10.37088, -0.05793, -0.17955, -0.0025, 0.00201
10.3735, -0.05803, -0.18006, -0.00256, 0.00205
10.37613, -0.05827, -0.18039, -0.00251, 0.00205
10.37875, -0.05858, -0.18073, -0.0025, 0.00207
10.38138, -0.05896, -0.18096, -0.00248, 0.0021
10.384, -0.05921, -0.18141, -0.00243, 0.00206
10.38663, -0.05947, -0.18185, -0.00242, 0.00202
10.38925, -0.05978, -0.182, -0.00246, 0.00196
10.39188, -0.0602, -0.18251, -0.00246, 0.00195
10.3945, -0.06058, -0.18283, -0.00251, 0.00197
10.39713, -0.06093, -0.18297, -0.00254, 0.002
10.39975, -0.06121, -0.18331, -0.00251, 0.00203
10.40237, -0.06154, -0.18368, -0.00243, 0.00206
10.405, -0.06201, -0.18404, -0.00235, 0.00199
10.40762, -0.0623, -0.18416, -0.00237, 0.00193
10.41025, -0.06245, -0.18444, -0.00233, 0.00185
10.41288, -0.06274, -0.18477, -0.00235, 0.0018
10.4155, -0.06294, -0.18505, -0.0024, 0.00171
10.41813, -0.06326, -0.18528, -0.00246, 0.00163
10.42075, -0.06324, -0.18549, -0.00254, 0.00166
10.42338, -0.06316, -0.18598, -0.00258, 0.00173
10.426, -0.063, -0.18654, -0.00253, 0.00174
10.42863, -0.06347, -0.18715, -0.00249, 0.00173
10.43125, -0.06372, -0.18761, -0.00248, 0.00173
10.43388, -0.06358, -0.18819, -0.00247, 0.00171
10.4365, -0.06384, -0.18869, -0.00243, 0.00164
10.43913, -0.06431, -0.1892, -0.00238, 0.00155
10.44175, -0.06473, -0.18968, -0.00244, 0.00147
10.44438, -0.06494, -0.19002, -0.0025, 0.00139
10.447, -0.0653, -0.19049, -0.00262, 0.00135
10.44962, -0.06526, -0.1905, -0.00271, 0.00135
10.45225, -0.06518, -0.19109, -0.00277, 0.00144
10.45487, -0.06516, -0.19151, -0.00276, 0.00155
10.4575, -0.06519, -0.19217, -0.0027, 0.00159
10.46013, -0.06512, -0.19264, -0.00258, 0.00156
10.46275, -0.06518, -0.19342, -0.00251, 0.00151
10.46538, -0.06522, -0.19413, -0.00244, 0.0015
10.468, -0.0654, -0.19481, -0.00234, 0.00134
10.47063, -0.0658, -0.1956, -0.00233, 0.00115
10.47325, -0.06603, -0.19588, -0.00242, 0.00103
10.47588, -0.06632, -0.19643, -0.00248, 9.13214E-4
10.4785, -0.06666, -0.19708, -0.00258, 8.33496E-4
10.48113, -0.06705, -0.19757, -0.00263, 7.36023E-4
10.48375, -0.06718, -0.19803, -0.00278, 6.51362E-4
10.48638, -0.0676, -0.19851, -0.00296, 6.08528E-4
10.489, -0.06776, -0.19886, -0.00308, 6.6095E-4
10.49162, -0.0679, -0.19938, -0.0032, 6.59901E-4
10.49425, -0.06832, -0.19982, -0.00333, 7.08581E-4
10.49687, -0.06869, -0.20026, -0.00345, 8.13513E-4
10.4995, -0.06883, -0.2007, -0.00344, 9.82142E-4
10.50212, -0.06905, -0.20119, -0.00344, 0.00107
10.50475, -0.06941, -0.20154, -0.00344, 0.00117
10.50738, -0.06949, -0.20217, -0.00328, 0.00126
10.51, -0.06986, -0.2029, -0.0031, 0.00116
10.51263, -0.07036, -0.20337, -0.0031, 0.00102
10.51525, -0.07076, -0.20378, -0.00313, 9.73742E-4
10.51788, -0.07122, -0.20435, -0.00313, 8.72496E-4
10.5205, -0.07165, -0.20474, -0.00322, 7.63992E-4
10.52313, -0.07221, -0.20527, -0.00336, 7.4939E-4
10.52575, -0.07276, -0.20576, -0.00344, 7.35794E-4
10.52838, -0.07316, -0.20629, -0.00348, 7.67854E-4
10.531, -0.07357, -0.2067, -0.00353, 8.22901E-4
10.53363, -0.07424, -0.20737, -0.00353, 7.83137E-4
10.53625, -0.07475, -0.20758, -0.00362, 7.30075E-4
10.53888, -0.07525, -0.20802, -0.00373, 7.86437E-4
10.5415, -0.07565, -0.20826, -0.00383, 8.57983E-4
10.54412, -0.07583, -0.20837, -0.0039, 9.99976E-4
10.54675, -0.07639, -0.20853, -0.00387, 0.00117
10.54938, -0.07666, -0.20893, -0.00375, 0.00124
10.552, -0.07673, -0.20884, -0.00366, 0.00122
10.55463, -0.07649, -0.20938, -0.00362, 0.00121
10.55725, -0.07677, -0.20985, -0.00354, 0.00122
10.55988, -0.07696, -0.21037, -0.00351, 0.00115
10.5625, -0.07724, -0.21117, -0.0035, 0.0011
10.56513, -0.07749, -0.21168, -0.00356, 0.00107
10.56775, -0.07787, -0.21209, -0.00357, 0.00108
10.57038, -0.07842, -0.21261, -0.00355, 0.00114
10.573, -0.07895, -0.21292, -0.00349, 0.0011
10.57563, -0.07946, -0.21319, -0.00345, 0.00106
10.57825, -0.07969, -0.21365, -0.00342, 9.8032E-4
10.58088, -0.08016, -0.21377, -0.00345, 9.302E-4
10.5835, -0.08037, -0.21392, -0.0035, 9.07121E-4
10.58612, -0.08029, -0.21419, -0.00347, 8.98836E-4
10.58875, -0.08054, -0.21438, -0.00344, 9.08959E-4
10.59137, -0.08068, -0.21483, -0.00344, 8.8449E-4
10.594, -0.08055, -0.21524, -0.0034, 8.6228E-4
10.59663, -0.08086, -0.21587, -0.00332, 7.84691E-4
10.59925, -0.081, -0.21633, -0.00331, 6.3709E-4
10.60188, -0.08142, -0.2168, -0.00336, 5.08658E-4
10.6045, -0.08163, -0.21699, -0.00346, 4.39508E-4
10.60713, -0.0821, -0.2172, -0.00356, 3.96136E-4
10.60975, -0.08246, -0.21765, -0.00368, 3.65694E-4
10.61238, -0.08249, -0.21778, -0.00376, 3.45641E-4
10.615, -0.08282, -0.21808, -0.0038, 3.71896E-4
10.61763, -0.0833, -0.21812, -0.00386, 3.72593E-4
10.62025, -0.08324, -0.21847, -0.0039, 4.28773E-4
10.62288, -0.08326, -0.21901, -0.00395, 4.74691E-4
10.6255, -0.08309, -0.21944, -0.00392, 5.57467E-4
10.62813, -0.08322, -0.21994, -0.00391, 6.12096E-4
10.63075, -0.08338, -0.22054, -0.00381, 6.03949E-4
10.63338, -0.08345, -0.22127, -0.00366, 5.51136E-4
10.636, -0.08389, -0.22216, -0.00358, 4.22968E-4
10.63862, -0.08447, -0.22284, -0.00353, 2.11067E-4
10.64125, -0.08496, -0.22352, -0.00365, 3.92631E-5
10.64388, -0.08555, -0.22395, -0.00376, -1.05797E-4
10.6465, -0.08615, -0.22429, -0.00395, -1.91718E-4
10.64913, -0.08678, -0.22441, -0.00411, -2.6167E-4
10.65175, -0.08722, -0.22454, -0.00432, -2.32634E-4
10.65438, -0.08735, -0.2247, -0.00449, -1.58226E-4
10.657, -0.08765, -0.22497, -0.00458, -2.21976E-5
10.65963, -0.08762, -0.22527, -0.00464, 1.10369E-4
10.66225, -0.08752, -0.22572, -0.00467, 2.72476E-4
10.66488, -0.08758, -0.2264, -0.00452, 4.36414E-4
10.6675, -0.08734, -0.22743, -0.00439, 3.80949E-4
10.67013, -0.08793, -0.22793, -0.00432, 3.58723E-4
10.67275, -0.08804, -0.22882, -0.00417, 3.21981E-4
10.67538, -0.08863, -0.22987, -0.00404, 1.22561E-4
10.678, -0.08929, -0.2306, -0.00409, -1.32085E-4
10.68062, -0.08989, -0.23105, -0.00425, -3.31313E-4
10.68325, -0.09064, -0.23144, -0.00445, -3.90918E-4
10.68587, -0.09125, -0.23187, -0.00463, -4.80698E-4
10.6885, -0.09171, -0.2323, -0.00483, -5.54184E-4
10.69113, -0.09229, -0.2323, -0.00506, -5.52555E-4
10.69375, -0.09285, -0.2324, -0.00533, -4.1481E-4
10.69638, -0.09308, -0.23268, -0.00541, -2.67357E-4
10.699, -0.09321, -0.23281, -0.00556, -1.1821E-4
10.70163, -0.09348, -0.23326, -0.00565, 5.51891E-5
10.70425, -0.09392, -0.23328, -0.00567, 2.453E-4
10.70688, -0.09407, -0.23378, -0.00557, 3.72066E-4
10.7095, -0.09441, -0.23422, -0.00552, 4.5482E-4
10.71213, -0.09489, -0.23466, -0.0055, 5.40283E-4
10.71475, -0.0951, -0.23494, -0.00547, 6.15239E-4
10.71738, -0.09542, -0.23544, -0.00544, 6.73137E-4
10.72, -0.0959, -0.23574, -0.00535, 7.12564E-4
10.72263, -0.09622, -0.23607, -0.0053, 7.1892E-4
10.72525, -0.09654, -0.2364, -0.00527, 6.53514E-4
10.72788, -0.09699, -0.23657, -0.0053, 6.73856E-4
10.7305, -0.09736, -0.23665, -0.00531, 6.61282E-4
10.73312, -0.09772, -0.23676, -0.00533, 6.65E-4
10.73575, -0.09795, -0.23706, -0.00536, 7.03082E-4
10.73838, -0.09842, -0.2375, -0.00536, 7.79534E-4
10.741, -0.09866, -0.23767, -0.00531, 8.5747E-4
10.74363, -0.099, -0.23788, -0.00522, 8.98083E-4
10.74625, -0.0996, -0.23802, -0.00511, 8.52298E-4
10.74888, -0.09978, -0.23854, -0.00511, 7.34786E-4
10.7515, -0.10004, -0.23862, -0.00512, 7.14978E-4
10.75413, -0.10022, -0.23901, -0.00516, 7.20705E-4
10.75675, -0.10059, -0.23931, -0.00521, 6.90224E-4
10.75938, -0.10095, -0.24002, -0.00523, 7.0327E-4
10.762, -0.10125, -0.24033, -0.00531, 7.21324E-4
10.76463, -0.10137, -0.24079, -0.00534, 7.66003E-4
10.76725, -0.10155, -0.24137, -0.00529, 8.04E-4
10.76988, -0.10215, -0.24183, -0.00531, 8.28453E-4
10.7725, -0.10259, -0.2422, -0.00532, 8.408E-4
10.77512, -0.10287, -0.2426, -0.00535, 8.76534E-4
10.77775, -0.10316, -0.24274, -0.00538, 9.56947E-4
10.78037, -0.10328, -0.24316, -0.00535, 0.0011
10.783, -0.1035, -0.24387, -0.00525, 0.00117
10.78563, -0.10377, -0.24427, -0.00508, 0.00115
10.78825, -0.104, -0.24482, -0.00499, 0.0011
10.79088, -0.10409, -0.24577, -0.00489, 0.00104
10.7935, -0.10446, -0.24642, -0.00481, 9.76537E-4
10.79613, -0.10476, -0.24728, -0.0048, 8.46953E-4
10.79875, -0.10527, -0.24774, -0.0048, 7.36132E-4
10.80138, -0.10587, -0.24835, -0.00483, 6.56632E-4
10.804, -0.10625, -0.24861, -0.00487, 5.61225E-4
10.80663, -0.1067, -0.24901, -0.00495, 5.40588E-4
10.80925, -0.10722, -0.24932, -0.00502, 5.08999E-4
10.81188, -0.10803, -0.24955, -0.00503, 4.58278E-4
10.8145, -0.10837, -0.24975, -0.00507, 4.34295E-4
10.81713, -0.10871, -0.25005, -0.00521, 3.85353E-4
10.81975, -0.1091, -0.24998, -0.00529, 4.4855E-4
10.82237, -0.10923, -0.25025, -0.00535, 4.69538E-4
10.825, -0.10936, -0.25047, -0.00541, 5.56425E-4
10.82762, -0.10989, -0.25064, -0.00542, 5.90979E-4
10.83025, -0.10994, -0.25143, -0.0054, 6.51904E-4
10.83288, -0.10993, -0.25206, -0.00538, 6.3868E-4
10.8355, -0.11049, -0.25253, -0.00537, 5.94157E-4
10.83813, -0.11108, -0.25296, -0.0054, 5.65216E-4
10.84075, -0.11169, -0.25367, -0.00544, 5.82261E-4
10.84338, -0.1122, -0.25411, -0.00548, 5.44464E-4
10.846, -0.11313, -0.25448, -0.00562, 5.6148E-4
10.84863, -0.11349, -0.25467, -0.00574, 6.73188E-4
10.85125, -0.11398, -0.25485, -0.00574, 8.21108E-4
10.85388, -0.11461, -0.25491, -0.0057, 9.7128E-4
10.8565, -0.11526, -0.2553, -0.0056, 0.00107
10.85913, -0.11554, -0.25556, -0.00552, 0.00108
10.86175, -0.11615, -0.2555, -0.00548, 0.0011
10.86438, -0.11677, -0.25594, -0.00546, 0.00107
10.867, -0.11704, -0.25638, -0.00544, 0.00113
10.86962, -0.11769, -0.25643, -0.00538, 0.00118
10.87225, -0.1182, -0.25664, -0.00526, 0.00115
10.87487, -0.11846, -0.25696, -0.00517, 0.00115
10.8775, -0.11903, -0.25716, -0.00511, 0.00107
10.88013, -0.11942, -0.25746, -0.00512, 0.00105
10.88275, -0.11955, -0.25773, -0.00512, 0.00104
10.88538, -0.11996, -0.25804, -0.00509, 9.80442E-4
10.888, -0.12026, -0.2584, -0.00512, 9.58324E-4
10.89063, -0.12042, -0.2588, -0.00513, 9.88606E-4
10.89325, -0.1207, -0.25918, -0.00509, 0.00101
10.89588, -0.12105, -0.2598, -0.00507, 0.00103
10.8985, -0.12116, -0.26014, -0.00501, 0.00101
10.90113, -0.12154, -0.26056, -0.00496, 0.001
10.90375, -0.12193, -0.26093, -0.0049, 9.81971E-4
10.90638, -0.12242, -0.26146, -0.00485, 9.49105E-4
10.909, -0.12288, -0.26178, -0.0048, 9.32619E-4
10.91163, -0.12326, -0.26203, -0.00477, 8.38767E-4
10.91425, -0.1236, -0.26235, -0.00473, 7.74252E-4
10.91687, -0.12393, -0.2628, -0.0047, 7.25221E-4
10.9195, -0.12442, -0.2632, -0.00466, 6.87199E-4
10.92212, -0.12474, -0.26366, -0.00461, 5.54592E-4
10.92475, -0.12524, -0.26413, -0.00464, 3.8996E-4
10.92738, -0.12601, -0.26437, -0.00474, 3.28029E-4
10.93, -0.12648, -0.26448, -0.00481, 2.56238E-4
10.93263, -0.12662, -0.2645, -0.00481, 2.2583E-4
10.93525, -0.12701, -0.26482, -0.00485, 1.38518E-4
10.93788, -0.12724, -0.26476, -0.00494, 7.67666E-5
10.9405, -0.12757, -0.26509, -0.00502, 6.25452E-5
10.94313, -0.12795, -0.26536, -0.00512, 5.37925E-5
10.94575, -0.128, -0.26563, -0.00517, 5.22625E-5
10.94838, -0.12848, -0.26585, -0.0052, 9.34718E-5
10.951, -0.12911, -0.26626, -0.00525, 9.13797E-5
10.95363, -0.12935, -0.26677, -0.00527, 8.1006E-5
10.95625, -0.12999, -0.26704, -0.00531, 1.21059E-4
10.95888, -0.13057, -0.26732, -0.00529, 1.33469E-4
10.9615, -0.13116, -0.26758, -0.00527, 8.76533E-5
10.96412, -0.1314, -0.26801, -0.00528, 1.63698E-5
10.96675, -0.13216, -0.26823, -0.0053, -1.37915E-5
10.96937, -0.13237, -0.26848, -0.00537, -5.78769E-5
10.972, -0.13285, -0.26852, -0.00545, -8.73478E-5
10.97463, -0.13325, -0.26879, -0.0055, -1.14037E-4
10.97725, -0.13334, -0.26909, -0.00565, -1.4828E-4
10.97988, -0.13342, -0.26959, -0.00573, -1.20157E-4
10.9825, -0.13364, -0.27031, -0.00581, -6.82132E-5
10.98513, -0.1341, -0.27086, -0.00587, -4.95421E-5
10.98775, -0.13437, -0.2714, -0.00594, -3.26788E-5
10.99038, -0.13479, -0.27171, -0.00601, 2.7623E-5
10.993, -0.13543, -0.27269, -0.00605, 8.75457E-5
10.99563, -0.13593, -0.27315, -0.0061, 1.48016E-4
10.99825, -0.13664, -0.27369, -0.00613, 1.95623E-4
11.00088, -0.13742, -0.27436, -0.00617, 2.13394E-4
11.0035, -0.13796, -0.27479, -0.0062, 2.4795E-4
11.00613, -0.13882, -0.27533, -0.00625, 2.93113E-4
11.00875, -0.1396, -0.2754, -0.00636, 3.23532E-4
11.01137, -0.14031, -0.27589, -0.00641, 3.96888E-4
11.014, -0.14086, -0.27612, -0.00651, 5.23144E-4
11.01662, -0.14161, -0.27645, -0.00658, 6.90066E-4
11.01925, -0.14223, -0.27687, -0.00657, 8.48295E-4
11.02188, -0.14321, -0.27705, -0.00653, 0.001
11.0245, -0.14381, -0.27729, -0.00642, 0.00114
11.02713, -0.14451, -0.27755, -0.00633, 0.00123
11.02975, -0.14545, -0.27762, -0.00623, 0.00128
11.03238, -0.14651, -0.27767, -0.00612, 0.00131
11.035, -0.14689, -0.27759, -0.00608, 0.00124
11.03763, -0.14768, -0.27728, -0.00613, 0.00129
11.04025, -0.14832, -0.27706, -0.00612, 0.00136
11.04288, -0.14873, -0.27696, -0.00611, 0.00143
11.0455, -0.14917, -0.27689, -0.00608, 0.00151
11.04813, -0.1496, -0.27673, -0.00604, 0.00163
11.05075, -0.14965, -0.27663, -0.00596, 0.00176
11.05338, -0.15009, -0.27654, -0.00582, 0.00185
11.056, -0.15029, -0.27668, -0.00571, 0.00191
11.05862, -0.15068, -0.27659, -0.00556, 0.00198
11.06125, -0.15114, -0.27695, -0.00535, 0.00198
11.06387, -0.15128, -0.27681, -0.00521, 0.00199
11.0665, -0.15147, -0.27713, -0.0051, 0.00191
11.06913, -0.15193, -0.27709, -0.00497, 0.00188
11.07175, -0.15223, -0.27738, -0.00491, 0.00181
11.07438, -0.15256, -0.27765, -0.00482, 0.00179
11.077, -0.1527, -0.278, -0.00471, 0.00177
11.07963, -0.1533, -0.2783, -0.00462, 0.00167
11.08225, -0.15373, -0.27856, -0.00461, 0.00163
11.08488, -0.15435, -0.27884, -0.00451, 0.00163
11.0875, -0.15483, -0.27908, -0.0044, 0.00155
11.09013, -0.15532, -0.2793, -0.00433, 0.00146
11.09275, -0.1558, -0.2793, -0.00425, 0.00141
11.09538, -0.15614, -0.27953, -0.00417, 0.00134
11.098, -0.15658, -0.27957, -0.00409, 0.00118
11.10063, -0.15689, -0.27968, -0.0041, 0.00106
11.10325, -0.15744, -0.27986, -0.0041, 0.00101
11.10587, -0.15774, -0.2801, -0.00407, 9.35636E-4
11.1085, -0.15822, -0.2802, -0.00409, 8.47617E-4
11.11112, -0.15853, -0.28059, -0.00408, 8.00564E-4
11.11375, -0.15877, -0.28095, -0.00406, 7.28115E-4
11.11638, -0.15905, -0.28108, -0.00405, 7.07906E-4
11.119, -0.15944, -0.2814, -0.00402, 6.14475E-4
11.12163, -0.15993, -0.2815, -0.00401, 5.82587E-4
11.12425, -0.16032, -0.28187, -0.00398, 4.80454E-4
11.12688, -0.16073, -0.28198, -0.00397, 4.00931E-4
11.1295, -0.16097, -0.28241, -0.00399, 3.28953E-4
11.13213, -0.16136, -0.28275, -0.004, 2.19103E-4
11.13475, -0.16166, -0.28313, -0.00407, 1.79959E-4
11.13738, -0.16187, -0.28328, -0.00406, 1.42746E-4
11.14, -0.16208, -0.28384, -0.00404, 8.82425E-5
11.14263, -0.16239, -0.28408, -0.00409, 3.96604E-5
11.14525, -0.16273, -0.28452, -0.00411, -1.19539E-5
11.14788, -0.16325, -0.28485, -0.00409, -4.35053E-5
11.1505, -0.16365, -0.28534, -0.00408, -1.27672E-4
11.15312, -0.16411, -0.28575, -0.00411, -2.32438E-4
11.15575, -0.16473, -0.28612, -0.00411, -2.87998E-4
11.15837, -0.16536, -0.28654, -0.00416, -4.09826E-4
11.161, -0.16604, -0.28706, -0.00423, -5.48511E-4
11.16363, -0.16686, -0.28712, -0.00437, -6.53344E-4
11.16625, -0.16738, -0.28741, -0.00456, -7.06103E-4
11.16888, -0.16815, -0.2875, -0.00469, -6.2242E-4
11.1715, -0.16866, -0.28782, -0.00482, -5.9154E-4
11.17413, -0.16929, -0.288, -0.00491, -5.03684E-4
11.17675, -0.16991, -0.28818, -0.00497, -3.79438E-4
11.17938, -0.17056, -0.28852, -0.00496, -2.94365E-4
11.182, -0.17142, -0.28869, -0.00495, -1.62237E-4
11.18463, -0.17215, -0.28878, -0.00487, -1.02523E-4
11.18725, -0.17308, -0.28882, -0.0048, -6.67792E-5
11.18988, -0.17396, -0.28871, -0.00473, -6.34293E-5
11.1925, -0.17479, -0.28867, -0.00465, -1.05107E-4
11.19513, -0.17556, -0.28865, -0.00459, -1.29262E-4
